"","Pop","Sibship","LT50_hi","LT50_lo","Q10","Lat","LT50_int_sq","LT50_int_orth","raw.plast","dstar","adj.plast"
"59","RMR","Feb_RM2-A3B",36.9018868631866,36.3825119372133,1.00849500188989,35.540147,1323.68717486147,-1756301.23360857,0.519374925973295,-0.0217060170577801,0.514018012067337
"60","RMR","Feb_RM2-C1B",36.8363546343964,36.8274413646403,0.0173073199146328,35.540147,1356.26043746602,-1799520.70308084,0.0089132697560359,-0.463833073419729,0.0718909557053877
"61","RMR","Feb_RM2-C3",37.3601810121948,36.2554338224499,2.14514017426206,35.540147,1314.45648165404,-1744053.59247455,1.10474718974496,0.544148921971067,1.07987295109618
"62","RMR","Feb_RM3-B2",36.8698086632751,36.3854234152597,0.940553879641539,35.540147,1323.89903710773,-1756582.34064483,0.484385248015393,-0.0562485349156219,0.479475494209495
"63","RMR","Feb_RM3-B3",36.495310267866,36.1197482066932,0.729246720723802,35.540147,1304.63621051492,-1731023.6770048,0.375562061172758,-0.205875516584459,0.329848512540658
"64","RMR","Feb_RM3-C3",36.596064241778,35.9478800313708,1.25861011729563,35.540147,1292.25007874982,-1714589.27917222,0.648184210407251,0.0403502150059151,0.576074244131032
"65","RMR","Feb_RM4-A1",36.7529932128793,35.9400498435752,1.57853081418262,35.540147,1291.68718275867,-1713842.40705826,0.812943369304051,0.203906772508389,0.739630801633506
"66","RMR","Feb_RM4-A3B",37.2493876560094,36.7330262460204,1.00264351454175,35.540147,1349.31521719083,-1790305.51472128,0.516361409989003,0.0291142966832572,0.564838325808374
"67","RMR","Feb_RM4-B2",36.8149714572306,36.3955908639998,0.814331248991785,35.540147,1324.63903433967,-1757564.19764279,0.41938059323077,-0.119691619486247,0.41603240963887
"68","RMR","Feb_RM4-B3",37.044365972362,36.118601487617,1.79760094125261,35.540147,1304.55337342129,-1730913.76554806,0.925764484745095,0.344150787845398,0.879874816970515
"69","RMR","Feb_RM4-B3B",37.197175587629,37.4000611176824,-0.393952485540556,35.540147,1398.76457160638,-1855916.84642923,-0.202885530053386,-0.587685922070873,-0.0519618929457557
"70","RMR","Feb_RM4-C1",37.2629572892272,37.0216569597939,0.468544328996563,35.540147,1370.60308404866,-1818551.08511182,0.24130032943323,-0.201617361910644,0.334106667214473
"71","SC","Aug_SC4-A1",36.8153756342,35.5606885575356,2.43628558575615,36.965681,1264.56257068604,-1677852.42751105,1.25468707666442,0.587386179770578,1.1231102088957
"72","SC","Aug_SC4-A3",36.8266723524852,36.3578559777755,0.91032305768862,36.965681,1321.89369130067,-1753921.57014671,0.46881637470964,-0.0760513601548618,0.459672668970255
"73","SC","Aug_SC4-A4",36.9348221331963,36.2354329896395,1.35803717195491,36.965681,1313.00660394665,-1742129.83863771,0.699389143556779,0.135719042762592,0.671443071887709
"74","SC","Aug_SC4-B2",36.645454836867,36.5044613191407,0.273773820827672,36.965681,1332.57569620064,-1768094.86827794,0.140993517726251,-0.381357798305769,0.154366230819348
"75","SC","Aug_SC4-B3",36.5686560558009,35.8417998708281,1.4113712329568,36.965681,1284.63461798049,-1704484.79221312,0.726856184972753,0.102729840995622,0.638453870120739
"76","SC","Aug_SC1-B4B",36.6000608509021,36.2505209063355,0.678718338964287,36.965681,1314.10026598067,-1743580.95173638,0.349539944566608,-0.211812874684674,0.323911154440443
"77","SC","Aug_SC1-C1",36.8556915800204,36.0722927118427,1.5211628508305,36.965681,1301.21030148886,-1726478.04855881,0.783398868177706,0.194672826112122,0.730396855237238
"78","SC","Aug_SC1-C4",37.3367566969505,35.9964959895834,2.60244797547,36.965681,1295.74772352809,-1719230.08921877,1.34026070736705,0.739893406336224,1.27561743546134
"79","SC","Aug_SC2-A3",36.4791014259083,35.9163216783049,1.09277620893849,36.965681,1289.98216289948,-1711580.12095084,0.562779747603322,-0.0499011455213617,0.485822883603755
"80","SC","Aug_SC2-B4",37.2467195180483,36.402488359282,1.63928380342971,36.965681,1325.14115874766,-1758230.43576336,0.844231158766299,0.306218299625504,0.841942328750621
"81","SC","Aug_SC2-C1",36.3974561998942,36.7019341945169,-0.591219407034233,36.965681,1347.03197361865,-1787276.01840781,-0.30447799462263,-0.796500388607077,-0.26077635948196
"82","SC","Aug_SC3-B3",36.9031730700046,36.0230380238187,1.7090000896813,36.965681,1297.65926846549,-1721766.40082536,0.88013504618587,0.283844210268408,0.819568239393525
"83","SC","Aug_SC3-C4",36.869668258262,35.4265432902505,2.80218440390576,36.965681,1255.03996949599,-1665217.47461232,1.44312496801147,0.755221335948096,1.29094536507321
"84","SC","Feb_SC1-A4",36.464883616468,36.074528856731,0.75797040725627,36.965681,1301.37163223512,-1726692.1084241,0.390354759736979,-0.198027843444273,0.337696185680844
"85","SC","Feb_SC1-B4",36.2304160908501,35.816105532133,0.804486521780772,36.965681,1282.79341548889,-1702041.81380776,0.414310558717098,-0.213762056837149,0.321961972287967
"86","SC","Feb_SC1-C1",36.4626679306363,36.0418076710114,0.8172043876211,36.965681,1299.01190019418,-1723561.12482498,0.420860259624867,-0.172547835230134,0.363176193894983
"87","SC","Feb_SC1-C2",35.7113267056672,35.5399592345334,0.332752371133562,36.965681,1263.0887023923,-1675896.84243361,0.171367471133784,-0.499117144132682,0.0366068849924353
"88","SC","Feb_SC3-A1",36.8583598293234,36.3521624869204,0.982907460976668,36.965681,1321.47971747546,-1753372.29364187,0.506197342402984,-0.0395448287100184,0.496179200415098
"89","SC","Feb_SC3-A3",36.3203899251583,35.7019657430192,1.20082365463906,36.965681,1274.63035791572,-1691210.75472884,0.618424182139115,-0.0271786221054239,0.508545407019693
"90","SC","Feb_SC3-B1",36.6765947833547,35.9739666980496,1.36432637923305,36.965681,1294.12627999238,-1717078.69536489,0.702628085305022,0.0988006172744839,0.634524646399601
"91","SC","Feb_SC3-C1",36.4340719431831,35.8869000578485,1.06246968026129,36.965681,1287.86959576201,-1708777.08541831,0.547171885334564,-0.0700277348894022,0.465696294235715
"92","SC","Feb_SC3-C3",36.0179353844359,35.2418758782245,1.50691166254633,36.965681,1241.98981541618,-1647902.02992121,0.776059506211361,0.0597936824626972,0.595517711587814
"93","SC","Feb_SC3-C4",36.713888634266,35.6601455169735,2.04610314037381,36.965681,1271.64597829173,-1687250.96503151,1.05374311729251,0.401717342939616,0.937441372064733
"94","SC","Feb_SC4-A1",36.4320645890387,36.305328914888,0.246088687671265,36.965681,1318.0769076182,-1748857.31376346,0.126735674150702,-0.426199443095665,0.109524586029452
"95","SC","Feb_SC4-A2",36.2805939752796,36.1777327640075,0.199730507324561,36.965681,1308.82834794394,-1736585.96698158,0.102861211272149,-0.469670793426501,0.0660532356986163
"96","SC","Feb_SC4-A4B",36.8311973866316,36.1123695497157,1.39578220760367,36.965681,1304.10323449524,-1730316.50382778,0.718827836915892,0.136257006240473,0.67198103536559
