"Survival","Sex","Temp","Sib_ID"
0,"U","37.5","RM4-A1L"
0,"U","38","RM4-A1L"
0,"U","38","RM4-A1L"
1,"U","35","RM3-B3L"
1,"U","35","RM3-B3L"
1,"U","35.8","RM3-B3L"
1,"U","35.8","RM3-B3L"
0,"U","36.3","RM3-B3L"
0,"U","36.3","RM3-B3L"
0,"U","36.3","RM3-B3L"
0,"U","36.3","RM3-B3L"
0,"U","36.8","RM3-B3L"
0,"U","36.8","RM3-B3L"
0,"U","37.2","RM3-B3L"
0,"U","37.2","RM3-B3L"
0,"U","37.2","RM3-B3L"
0,"U","37.2","RM3-B3L"
0,"U","37.5","RM3-B3L"
0,"U","38","RM3-B3L"
0,"U","35","RM3-B3H"
0,"U","35.8","RM3-B3H"
0,"U","37.2","RM3-B3H"
0,"U","37.5","RM3-B3H"
0,"U","38","RM3-B3H"
1,"U","35.5","RM4-A1H"
1,"U","35.5","RM4-A1H"
1,"U","35.5","RM4-A1H"
0,"U","37.2","RM4-A1H"
0,"U","37.2","RM4-A1H"
0,"U","37.5","RM4-A1H"
0,"U","37.5","RM4-A1H"
1,"U","35.5","RM4-A3BL"
1,"U","35","RM2-C3L"
0,"U","38","RM2-C3H"
1,"U","35","RM2-C1BL"
1,"U","35.5","RM2-C1BL"
1,"U","35.8","RM2-C1BL"
1,"U","35.8","RM2-C1BL"
1,"U","35.8","RM2-C1BL"
1,"U","36.3","RM2-C1BL"
1,"U","36.8","RM2-C1BL"
0,"U","36.8","RM2-C1BL"
0,"U","36.8","RM2-C1BL"
1,"U","37.2","RM2-C1BL"
0,"U","37.5","RM2-C1BL"
0,"U","37.5","RM2-C1BL"
0,"U","38","RM2-C1BL"
0,"U","38","RM2-C1BL"
0,"U","38","RM2-C1BL"
1,"U","35","SC1-A4L"
0,"U","36.8","SC1-A4L"
0,"U","38","SC1-A4L"
1,"U","35.8","RM2-A1L"
0,"U","38","RM2-A1L"
1,"U","35","RM2-C1BH"
1,"U","35.5","RM2-C1BH"
0,"U","35.8","RM2-C1BH"
0,"U","36.3","RM2-C1BH"
1,"U","36.8","RM2-C1BH"
0,"U","36.8","RM2-C1BH"
0,"U","37.2","RM2-C1BH"
0,"U","38","RM2-C1BH"
1,"U","35.8","RM2-A1H"
1,"U","37.2","RM2-A1H"
0,"U","37.2","RM2-A1H"
1,"U","35","RM4-B3BH"
1,"U","35.8","RM4-B3BH"
1,"U","35.8","RM4-B3BH"
1,"U","35.8","RM4-B3BH"
1,"U","36.3","RM4-B3BH"
1,"U","36.8","RM4-B3BH"
0,"U","37.2","RM4-B3BH"
0,"U","38","RM4-B3BH"
0,"U","38","RM4-B3BH"
1,"U","35","RM4-B3BL"
1,"U","35","RM4-B3BL"
1,"U","35.5","RM4-B3BL"
1,"U","35.8","RM4-B3BL"
0,"U","37.5","RM4-B3BL"
0,"U","37.5","RM4-B3BL"
0,"U","38","RM4-B3BL"
1,"F","36","PTD5-C4H"
1,"F","36","PTD5-C4H"
1,"F","36.5","PTD5-C4H"
1,"F","36.5","PTD5-C4H"
1,"F","36.8","PTD5-C4H"
1,"F","37.8","PTD5-C4H"
1,"F","38.2","PTD5-C4H"
0,"F","38.2","PTD5-C4H"
0,"F","38.2","PTD5-C4H"
0,"F","38.6","PTD5-C4H"
0,"F","39","PTD5-C4H"
0,"F","39","PTD5-C4H"
1,"F","36","PTD3-A3H"
0,"F","36","PTD3-A3H"
0,"F","38.6","PTD3-A3H"
1,"F","36","PTD5-C3H"
1,"F","36","PTD5-C3H"
1,"F","36.5","PTD5-C3H"
1,"F","36.5","PTD5-C3H"
1,"F","36.5","PTD5-C3H"
1,"F","36.8","PTD5-C3H"
1,"F","37.3","PTD5-C3H"
1,"F","37.3","PTD5-C3H"
1,"F","37.8","PTD5-C3H"
0,"F","38.2","PTD5-C3H"
0,"F","38.6","PTD5-C3H"
0,"F","39","PTD5-C3H"
0,"F","39","PTD5-C3H"
1,"F","36.5","PTD3-C2H"
1,"F","36.5","PTD3-C2H"
1,"F","37.3","PTD3-C2H"
1,"F","37.8","PTD3-C2H"
0,"F","38.2","PTD3-C2H"
0,"F","39","PTD3-C2H"
1,"F","36","PTD5-C1H"
1,"F","36.5","PTD5-C1H"
1,"F","36.8","PTD5-C1H"
1,"F","37.3","PTD5-C1H"
1,"F","37.3","PTD5-C1H"
1,"F","37.8","PTD5-C1H"
0,"F","37.8","PTD5-C1H"
1,"F","38.2","PTD5-C1H"
0,"F","38.6","PTD5-C1H"
0,"F","39","PTD5-C1H"
1,"F","36","PTD3-A4H"
1,"F","36.8","PTD3-A4H"
1,"F","37.8","PTD3-A4H"
0,"F","37.8","PTD3-A4H"
0,"F","38.6","PTD3-A4H"
0,"F","39","PTD3-A4H"
1,"F","36","PTD5-A1H"
1,"F","36","PTD5-A1H"
1,"F","36.5","PTD5-A1H"
1,"F","36.5","PTD5-A1H"
1,"F","36.8","PTD5-A1H"
1,"F","37.3","PTD5-A1H"
1,"F","37.8","PTD5-A1H"
1,"F","37.8","PTD5-A1H"
1,"F","38.2","PTD5-A1H"
0,"F","38.2","PTD5-A1H"
0,"F","38.6","PTD5-A1H"
0,"F","38.6","PTD5-A1H"
0,"F","38.6","PTD5-A1H"
0,"F","39","PTD5-A1H"
0,"F","39","PTD5-A1H"
0,"F","39","PTD5-A1H"
1,"F","36.5","PTD3-C3H"
1,"F","36.5","PTD3-C3H"
1,"F","37.3","PTD3-C3H"
1,"F","38.2","PTD3-C3H"
1,"F","36.5","PTD3-A3L"
1,"F","36.8","PTD3-A3L"
0,"F","37.8","PTD3-A3L"
0,"F","38.6","PTD3-A3L"
0,"F","39","PTD3-A3L"
1,"F","36","PTD5-C4L"
1,"F","36","PTD5-C4L"
1,"F","36.8","PTD5-C4L"
1,"F","36.8","PTD5-C4L"
1,"F","37.3","PTD5-C4L"
1,"F","37.8","PTD5-C4L"
1,"F","37.8","PTD5-C4L"
0,"F","37.8","PTD5-C4L"
0,"F","39","PTD5-C4L"
0,"F","39","PTD5-C4L"
1,"F","36","PTD5-A1L"
1,"F","36.5","PTD5-A1L"
1,"F","36.8","PTD5-A1L"
1,"F","37.3","PTD5-A1L"
0,"F","37.8","PTD5-A1L"
0,"F","37.8","PTD5-A1L"
1,"F","38.2","PTD5-A1L"
0,"F","38.6","PTD5-A1L"
0,"F","39","PTD5-A1L"
0,"F","39","PTD5-A1L"
0,"F","39","PTD5-A1L"
1,"F","36.8","PTD3-C3L"
0,"F","38.2","PTD3-C3L"
0,"F","38.2","PTD3-C3L"
1,"F","36.5","PTD3-A4L"
1,"F","36.8","PTD3-A4L"
1,"F","38.2","PTD3-A4L"
0,"F","38.6","PTD3-A4L"
0,"F","39","PTD3-A4L"
1,"F","36","PTD3-C2L"
1,"F","36.5","PTD3-C2L"
1,"F","36.8","PTD3-C2L"
1,"F","36.8","PTD3-C2L"
1,"F","37.3","PTD3-C2L"
0,"F","37.8","PTD3-C2L"
0,"F","37.8","PTD3-C2L"
0,"F","38.2","PTD3-C2L"
0,"F","38.6","PTD3-C2L"
0,"F","38.6","PTD3-C2L"
0,"F","39","PTD3-C2L"
1,"F","36","PTD5-C3L"
1,"F","36.8","PTD5-C3L"
1,"F","37.3","PTD5-C3L"
1,"F","37.3","PTD5-C3L"
0,"F","37.3","PTD5-C3L"
0,"F","39","PTD5-C3L"
1,"F","36","PTD5-C1L"
1,"F","36.5","PTD5-C1L"
1,"F","36.8","PTD5-C1L"
1,"F","37.3","PTD5-C1L"
1,"F","37.8","PTD5-C1L"
1,"F","38.2","PTD5-C1L"
0,"F","38.6","PTD5-C1L"
1,"F","36","PTD2-A1BH"
1,"F","36.5","PTD2-A1BH"
1,"F","36.8","PTD2-A1BH"
1,"F","37.3","PTD2-A1BH"
1,"F","37.8","PTD2-A1BH"
0,"F","38.2","PTD2-A1BH"
0,"F","38.2","PTD2-A1BH"
0,"F","38.6","PTD2-A1BH"
0,"F","39","PTD2-A1BH"
0,"F","39","PTD2-A1BH"
0,"F","39","PTD2-A1BH"
1,"F","36","PTD2-C4BH"
1,"F","36.5","PTD2-C4BH"
1,"F","36.8","PTD2-C4BH"
1,"F","37.3","PTD2-C4BH"
0,"F","37.3","PTD2-C4BH"
1,"F","37.8","PTD2-C4BH"
0,"F","38.6","PTD2-C4BH"
0,"F","38.6","PTD2-C4BH"
1,"F","36","PTD5-B4BH"
1,"F","36","PTD5-B4BH"
1,"F","36.8","PTD5-B4BH"
1,"F","37.3","PTD5-B4BH"
1,"F","37.8","PTD5-B4BH"
1,"F","37.8","PTD5-B4BH"
1,"F","37.8","PTD5-B4BH"
1,"F","38.2","PTD5-B4BH"
0,"F","38.6","PTD5-B4BH"
0,"F","39","PTD5-B4BH"
1,"F","36.5","PTD2-B3BH"
1,"F","36.5","PTD2-B3BH"
1,"F","36.8","PTD2-B3BH"
1,"F","37.3","PTD2-B3BH"
1,"F","38.2","PTD2-B3BH"
0,"F","38.2","PTD2-B3BH"
0,"F","38.6","PTD2-B3BH"
0,"F","39","PTD2-B3BH"
1,"F","36","PTD2-A4BH"
1,"F","36","PTD2-A4BH"
1,"F","36","PTD2-A4BH"
1,"F","36.5","PTD2-A4BH"
1,"F","36.5","PTD2-A4BH"
1,"F","36.8","PTD2-A4BH"
1,"F","37.3","PTD2-A4BH"
1,"F","37.3","PTD2-A4BH"
1,"F","38.2","PTD2-A4BH"
0,"F","38.2","PTD2-A4BH"
0,"F","38.6","PTD2-A4BH"
0,"F","38.6","PTD2-A4BH"
0,"F","39","PTD2-A4BH"
0,"F","39","PTD2-A4BH"
0,"F","39","PTD2-A4BH"
1,"F","36","PTD2-C4BH"
1,"F","36.5","PTD2-C4BH"
0,"F","38.2","PTD2-C4BH"
1,"F","38.6","PTD2-C4BH"
0,"F","39","PTD2-C4BH"
1,"F","36","PTD5-B4BH"
1,"F","36.5","PTD5-B4BH"
1,"F","36.5","PTD5-B4BH"
1,"F","36.8","PTD5-B4BH"
1,"F","36.8","PTD5-B4BH"
0,"F","37.3","PTD5-B4BH"
1,"F","37.8","PTD5-B4BH"
1,"F","38.2","PTD5-B4BH"
0,"F","38.6","PTD5-B4BH"
0,"F","38.6","PTD5-B4BH"
0,"F","38.6","PTD5-B4BH"
0,"F","39","PTD5-B4BH"
0,"F","39","PTD5-B4BH"
0,"F","39","PTD5-B4BH"
1,"F","36","PTD2-A1BH"
1,"F","36.5","PTD2-A1BH"
1,"F","36.8","PTD2-A1BH"
1,"F","38.2","PTD2-A1BH"
0,"F","39","PTD2-A1BH"
1,"F","36.5","PTD2-B3BH"
1,"F","36.8","PTD2-B3BH"
1,"F","38.2","PTD2-B3BH"
0,"F","38.6","PTD2-B3BH"
0,"F","38.6","PTD2-B3BH"
0,"F","38.6","PTD2-B3BH"
1,"F","36","PTD2-A4BH"
1,"F","36","PTD2-A4BH"
1,"F","36.5","PTD2-A4BH"
1,"F","36.8","PTD2-A4BH"
1,"F","36.8","PTD2-A4BH"
1,"F","36.8","PTD2-A4BH"
1,"F","37.3","PTD2-A4BH"
0,"F","38.2","PTD2-A4BH"
0,"F","38.6","PTD2-A4BH"
0,"F","39","PTD2-A4BH"
1,"M","36","PTD5-C4H"
1,"M","36","PTD5-C4H"
1,"M","36.5","PTD5-C4H"
1,"M","36.5","PTD5-C4H"
1,"M","36.8","PTD5-C4H"
1,"M","36.8","PTD5-C4H"
1,"M","37.3","PTD5-C4H"
1,"M","37.3","PTD5-C4H"
0,"M","38.2","PTD5-C4H"
0,"M","38.6","PTD5-C4H"
0,"M","38.6","PTD5-C4H"
0,"M","39","PTD5-C4H"
1,"M","36","PTD3-A3H"
1,"M","36.8","PTD3-A3H"
1,"M","37.3","PTD3-A3H"
0,"M","37.8","PTD3-A3H"
1,"M","36","PTD5-C3H"
1,"M","36","PTD5-C3H"
1,"M","36","PTD5-C3H"
1,"M","36.5","PTD5-C3H"
1,"M","36.8","PTD5-C3H"
1,"M","36.8","PTD5-C3H"
1,"M","37.3","PTD5-C3H"
1,"M","37.3","PTD5-C3H"
1,"M","37.3","PTD5-C3H"
1,"M","37.8","PTD5-C3H"
0,"M","37.8","PTD5-C3H"
0,"M","38.6","PTD5-C3H"
0,"M","38.6","PTD5-C3H"
0,"M","38.6","PTD5-C3H"
0,"M","39","PTD5-C3H"
0,"M","39","PTD5-C3H"
0,"M","39","PTD5-C3H"
0,"M","39","PTD5-C3H"
0,"M","39","PTD5-C3H"
1,"M","37.3","PTD3-C2H"
0,"M","38.6","PTD3-C2H"
0,"M","39","PTD3-C2H"
1,"M","36","PTD5-C1H"
1,"M","36","PTD5-C1H"
1,"M","36","PTD5-C1H"
1,"M","36.5","PTD5-C1H"
1,"M","37.3","PTD5-C1H"
1,"M","38.2","PTD5-C1H"
0,"M","38.6","PTD5-C1H"
0,"M","39","PTD5-C1H"
0,"M","39","PTD5-C1H"
1,"M","36.5","PTD3-A4H"
0,"M","37.3","PTD3-A4H"
1,"M","38.2","PTD3-A4H"
0,"M","38.6","PTD3-A4H"
1,"M","36.8","PTD5-A1H"
1,"M","36.8","PTD5-A1H"
1,"M","37.3","PTD5-A1H"
1,"M","37.8","PTD5-A1H"
0,"M","38.2","PTD5-A1H"
1,"M","36","PTD3-C3H"
1,"M","36.8","PTD3-C3H"
1,"M","37.3","PTD3-C3H"
0,"M","37.8","PTD3-C3H"
1,"M","38.2","PTD3-C3H"
0,"M","38.6","PTD3-C3H"
0,"M","38.6","PTD3-C3H"
0,"M","39","PTD3-C3H"
1,"M","36","PTD3-A3L"
0,"M","37.3","PTD3-A3L"
0,"M","38.2","PTD3-A3L"
1,"M","36","PTD5-C4L"
1,"M","36.5","PTD5-C4L"
1,"M","36.5","PTD5-C4L"
1,"M","36.5","PTD5-C4L"
1,"M","36.8","PTD5-C4L"
1,"M","37.3","PTD5-C4L"
0,"M","37.3","PTD5-C4L"
1,"M","38.2","PTD5-C4L"
0,"M","38.6","PTD5-C4L"
0,"M","38.6","PTD5-C4L"
0,"M","38.6","PTD5-C4L"
0,"M","39","PTD5-C4L"
0,"M","39","PTD5-C4L"
0,"M","39","PTD5-C4L"
1,"M","36.5","PTD5-A1L"
1,"M","36.5","PTD5-A1L"
0,"M","37.8","PTD5-A1L"
0,"M","38.6","PTD5-A1L"
0,"M","38.6","PTD5-A1L"
0,"M","39","PTD5-A1L"
1,"M","36.5","PTD3-C3L"
1,"M","37.3","PTD3-C3L"
0,"M","37.8","PTD3-C3L"
0,"M","38.6","PTD3-C3L"
0,"M","38.6","PTD3-C3L"
0,"M","39","PTD3-C3L"
0,"M","39","PTD3-C3L"
1,"M","36","PTD3-A4L"
1,"M","37.3","PTD3-A4L"
1,"M","37.3","PTD3-A4L"
0,"M","37.8","PTD3-A4L"
1,"M","36.5","PTD3-C2L"
1,"M","36.5","PTD3-C2L"
1,"M","36.5","PTD3-C2L"
1,"M","36.8","PTD3-C2L"
1,"M","37.3","PTD3-C2L"
1,"M","37.3","PTD3-C2L"
0,"M","37.8","PTD3-C2L"
1,"M","38.2","PTD3-C2L"
0,"M","38.2","PTD3-C2L"
0,"M","38.6","PTD3-C2L"
0,"M","39","PTD3-C2L"
0,"M","39","PTD3-C2L"
1,"M","36","PTD5-C3L"
1,"M","36.5","PTD5-C3L"
1,"M","36.8","PTD5-C3L"
1,"M","37.3","PTD5-C3L"
1,"M","37.8","PTD5-C3L"
0,"M","38.2","PTD5-C3L"
0,"M","38.6","PTD5-C3L"
0,"M","39","PTD5-C3L"
1,"M","36.5","PTD5-C1L"
1,"M","36.5","PTD5-C1L"
1,"M","37.3","PTD5-C1L"
1,"M","37.3","PTD5-C1L"
1,"M","37.8","PTD5-C1L"
0,"M","38.2","PTD5-C1L"
0,"M","39","PTD5-C1L"
1,"M","36","PTD2-A1BH"
1,"M","37.3","PTD2-A1BH"
1,"M","37.8","PTD2-A1BH"
0,"M","38.6","PTD2-A1BH"
1,"M","36.5","PTD2-C4BH"
1,"M","36.8","PTD2-C4BH"
0,"M","37.3","PTD2-C4BH"
0,"M","37.8","PTD2-C4BH"
0,"M","39","PTD2-C4BH"
1,"M","36","PTD5-B4BH"
1,"M","36.5","PTD5-B4BH"
1,"M","36.5","PTD5-B4BH"
1,"M","36.8","PTD5-B4BH"
1,"M","37.3","PTD5-B4BH"
0,"M","38.6","PTD5-B4BH"
1,"M","36","PTD2-B3BH"
1,"M","36","PTD2-B3BH"
1,"M","36.8","PTD2-B3BH"
0,"M","37.8","PTD2-B3BH"
0,"M","38.6","PTD2-B3BH"
0,"M","39","PTD2-B3BH"
1,"M","36.8","PTD2-A4BH"
1,"M","37.8","PTD2-A4BH"
1,"M","36.8","PTD2-C4BH"
0,"M","37.3","PTD2-C4BH"
1,"M","36","PTD5-B4BH"
0,"M","36","PTD5-B4BH"
1,"M","36.5","PTD5-B4BH"
1,"M","36.5","PTD5-B4BH"
1,"M","36.8","PTD5-B4BH"
1,"M","37.3","PTD5-B4BH"
0,"M","37.3","PTD5-B4BH"
0,"M","37.8","PTD5-B4BH"
0,"M","38.2","PTD5-B4BH"
0,"M","38.6","PTD5-B4BH"
0,"M","39","PTD5-B4BH"
1,"M","37.8","PTD2-A1BH"
0,"M","38.6","PTD2-A1BH"
1,"M","36.8","PTD2-B3BH"
1,"M","37.3","PTD2-B3BH"
1,"M","36","PTD2-A4BH"
1,"M","36.5","PTD2-A4BH"
1,"M","36.8","PTD2-A4BH"
0,"M","37.3","PTD2-A4BH"
0,"M","37.3","PTD2-A4BH"
1,"M","37.8","PTD2-A4BH"
1,"M","38.2","PTD2-A4BH"
0,"M","39","PTD2-A4BH"
1,"U","36.5","PTD5-C4H"
1,"U","36.8","PTD5-C4H"
1,"U","37.8","PTD5-C4H"
0,"U","38.6","PTD5-C4H"
0,"U","39","PTD5-C4H"
0,"U","36.5","PTD3-A3H"
0,"U","36.8","PTD3-A3H"
1,"U","37.3","PTD3-A3H"
0,"U","38.2","PTD3-A3H"
0,"U","39","PTD3-A3H"
1,"U","37.8","PTD5-C3H"
1,"U","38.2","PTD5-C3H"
1,"U","38.2","PTD5-C3H"
1,"U","36","PTD3-C2H"
1,"U","36","PTD3-C2H"
1,"U","36.5","PTD3-C2H"
1,"U","36.5","PTD3-C2H"
1,"U","36.8","PTD3-C2H"
1,"U","37.8","PTD3-C2H"
1,"U","38.2","PTD3-C2H"
1,"U","38.2","PTD3-C2H"
1,"U","38.6","PTD3-C2H"
0,"U","38.6","PTD3-C2H"
0,"U","38.6","PTD3-C2H"
1,"U","36.5","PTD5-C1H"
1,"U","36.5","PTD5-C1H"
1,"U","36.8","PTD5-C1H"
1,"U","37.3","PTD5-C1H"
1,"U","37.8","PTD5-C1H"
0,"U","37.8","PTD5-C1H"
1,"U","38.2","PTD5-C1H"
0,"U","38.2","PTD5-C1H"
0,"U","38.6","PTD5-C1H"
0,"U","38.6","PTD5-C1H"
1,"U","36","PTD3-A4H"
1,"U","36.5","PTD3-A4H"
1,"U","36.8","PTD3-A4H"
1,"U","37.3","PTD3-A4H"
0,"U","38.2","PTD3-A4H"
0,"U","38.6","PTD3-A4H"
0,"U","39","PTD3-A4H"
1,"U","36","PTD5-A1H"
1,"U","36.5","PTD5-A1H"
1,"U","36.8","PTD5-A1H"
1,"U","37.3","PTD5-A1H"
0,"U","38.6","PTD5-A1H"
0,"U","39","PTD5-A1H"
1,"U","36","PTD3-C3H"
1,"U","36.8","PTD3-C3H"
1,"U","37.8","PTD3-C3H"
0,"U","38.6","PTD3-C3H"
0,"U","38.6","PTD3-C3H"
0,"U","39","PTD3-C3H"
1,"U","36","PTD5-C4L"
1,"U","36.5","PTD5-C4L"
1,"U","36.5","PTD5-C4L"
1,"U","36.5","PTD5-C4L"
0,"U","36.5","PTD5-C4L"
0,"U","36.5","PTD5-C4L"
1,"U","37.3","PTD5-C4L"
1,"U","37.8","PTD5-C4L"
1,"U","38.2","PTD5-C4L"
1,"U","38.2","PTD5-C4L"
0,"U","38.2","PTD5-C4L"
0,"U","38.6","PTD5-C4L"
0,"U","38.6","PTD5-C4L"
0,"U","39","PTD5-C4L"
0,"U","39","PTD5-C4L"
1,"U","36","PTD3-C3L"
0,"U","36","PTD3-C3L"
1,"U","36.5","PTD3-C3L"
0,"U","36.8","PTD3-C3L"
1,"U","37.3","PTD3-C3L"
0,"U","37.8","PTD3-C3L"
0,"U","37.8","PTD3-C3L"
0,"U","38.6","PTD3-C3L"
0,"U","38.6","PTD3-C3L"
1,"U","36","PTD3-C2L"
0,"U","36.5","PTD3-C2L"
0,"U","36.8","PTD3-C2L"
1,"U","37.3","PTD3-C2L"
0,"U","37.3","PTD3-C2L"
0,"U","38.6","PTD3-C2L"
0,"U","38.6","PTD3-C2L"
0,"U","39","PTD3-C2L"
1,"U","36","PTD5-C3L"
1,"U","36","PTD5-C3L"
1,"U","36.5","PTD5-C3L"
1,"U","36.5","PTD5-C3L"
1,"U","36.5","PTD5-C3L"
1,"U","36.8","PTD5-C3L"
1,"U","36.8","PTD5-C3L"
1,"U","37.3","PTD5-C3L"
1,"U","37.8","PTD5-C3L"
1,"U","37.8","PTD5-C3L"
1,"U","38.2","PTD5-C3L"
1,"U","38.2","PTD5-C3L"
1,"U","38.2","PTD5-C3L"
0,"U","38.6","PTD5-C3L"
0,"U","38.6","PTD5-C3L"
0,"U","39","PTD5-C3L"
0,"U","39","PTD5-C3L"
1,"U","36","PTD5-C1L"
1,"U","36.8","PTD5-C1L"
1,"U","36.8","PTD5-C1L"
1,"U","37.3","PTD5-C1L"
1,"U","37.3","PTD5-C1L"
1,"U","37.8","PTD5-C1L"
0,"U","37.8","PTD5-C1L"
0,"U","38.2","PTD5-C1L"
0,"U","38.6","PTD5-C1L"
0,"U","38.6","PTD5-C1L"
0,"U","39","PTD5-C1L"
1,"U","36.8","PTD2-A1BH"
1,"U","37.3","PTD2-A1BH"
0,"U","38.2","PTD2-A1BH"
0,"U","38.6","PTD2-A1BH"
1,"U","36","PTD2-C4BH"
0,"U","36.8","PTD2-C4BH"
1,"U","37.3","PTD2-C4BH"
0,"U","36","PTD5-B4BH"
1,"U","36.5","PTD5-B4BH"
1,"U","36.5","PTD5-B4BH"
1,"U","36.8","PTD5-B4BH"
1,"U","36.8","PTD5-B4BH"
1,"U","37.3","PTD5-B4BH"
0,"U","37.3","PTD5-B4BH"
1,"U","38.2","PTD5-B4BH"
0,"U","38.2","PTD5-B4BH"
0,"U","39","PTD5-B4BH"
0,"U","39","PTD5-B4BH"
1,"U","36","PTD2-B3BH"
1,"U","36","PTD2-B3BH"
1,"U","36.8","PTD2-B3BH"
1,"U","37.8","PTD2-B3BH"
1,"U","37.8","PTD2-B3BH"
0,"U","38.2","PTD2-B3BH"
0,"U","38.6","PTD2-B3BH"
0,"U","39","PTD2-B3BH"
1,"U","36.8","PTD2-A4BH"
1,"U","37.8","PTD2-A4BH"
0,"U","38.2","PTD2-A4BH"
0,"U","38.6","PTD2-A4BH"
0,"U","37.3","PTD2-C4BH"
0,"U","37.8","PTD2-C4BH"
0,"U","36","PTD5-B4BH"
0,"U","36","PTD5-B4BH"
0,"U","36","PTD5-B4BH"
1,"U","36.5","PTD5-B4BH"
1,"U","36.5","PTD5-B4BH"
0,"U","36.8","PTD5-B4BH"
0,"U","36.8","PTD5-B4BH"
1,"U","37.3","PTD5-B4BH"
1,"U","37.3","PTD5-B4BH"
0,"U","37.3","PTD5-B4BH"
1,"U","37.8","PTD5-B4BH"
0,"U","37.8","PTD5-B4BH"
1,"U","38.2","PTD5-B4BH"
0,"U","38.2","PTD5-B4BH"
1,"U","36.8","PTD2-A1BH"
1,"U","37.3","PTD2-A1BH"
1,"U","36","PTD2-B3BH"
1,"U","36","PTD2-B3BH"
1,"U","36","PTD2-B3BH"
1,"U","36","PTD2-B3BH"
1,"U","36.5","PTD2-B3BH"
1,"U","36.5","PTD2-B3BH"
1,"U","36.5","PTD2-B3BH"
1,"U","36.8","PTD2-B3BH"
0,"U","36.8","PTD2-B3BH"
0,"U","36.8","PTD2-B3BH"
1,"U","37.3","PTD2-B3BH"
1,"U","37.3","PTD2-B3BH"
1,"U","37.3","PTD2-B3BH"
1,"U","37.8","PTD2-B3BH"
1,"U","38.2","PTD2-B3BH"
1,"U","38.2","PTD2-B3BH"
0,"U","39","PTD2-B3BH"
0,"U","39","PTD2-B3BH"
0,"U","39","PTD2-B3BH"
1,"U","36","PTD2-A4BH"
1,"U","36","PTD2-A4BH"
0,"U","36","PTD2-A4BH"
1,"U","36.5","PTD2-A4BH"
0,"U","36.5","PTD2-A4BH"
1,"U","37.3","PTD2-A4BH"
0,"U","37.3","PTD2-A4BH"
1,"U","37.8","PTD2-A4BH"
1,"U","37.8","PTD2-A4BH"
1,"U","37.8","PTD2-A4BH"
0,"U","38.2","PTD2-A4BH"
1,"U","38.6","PTD2-A4BH"
0,"U","38.6","PTD2-A4BH"
0,"U","38.6","PTD2-A4BH"
0,"U","39","PTD2-A4BH"
0,"U","39","PTD2-A4BH"
